% VW returns of portfolios sorted on historical liquidity betas, Jan 1968 -- Dec 2018
% 1	2	3	4	5	6	7	8	9	10	10-1
 -0.03999714	 -0.01270798	 -0.00304212	 -0.00349219	 -0.00725371	 -0.02133593	 -0.00651169	 -0.02062128	 -0.01693303	 -0.05507506	 -0.01507792
  0.03853753	  0.06720842	  0.04746053	  0.04830167	  0.06046366	  0.06054544	  0.05050274	  0.06700635	  0.03557582	  0.03335397	 -0.00518356
  0.01857845	  0.05150909	  0.06618484	  0.05150623	  0.06079718	  0.07188058	  0.05118751	  0.06805432	  0.05874464	  0.06920128	  0.05062283
  0.12383431	  0.06785544	  0.04402860	  0.01927271	  0.02644364	  0.05661105	  0.05113724	  0.07736003	  0.07291574	  0.07234760	 -0.05148672
  0.02719898	  0.01373083	  0.02081176	  0.01427901	  0.02743211	 -0.00905316	  0.01359777	  0.01699772	  0.02241247	  0.00619818	 -0.02100080
  0.03081297	  0.06155958	  0.04877055	  0.03151253	  0.04369433	  0.01856663	  0.03787228	  0.04856829	  0.05327992	  0.04803456	  0.01722159
  0.04030960	  0.04454886	  0.04153999	  0.01558713	  0.01819360	  0.02807342	  0.06606406	  0.05335658	  0.03957432	  0.06761918	  0.02730959
 -0.05203823	 -0.03348788	 -0.03453622	 -0.02821122	 -0.03848302	 -0.05594863	 -0.03410308	 -0.03459381	 -0.01531722	 -0.04632287	  0.00571536
  0.01169205	  0.01658583	  0.00002807	  0.03323260	 -0.01263420	  0.00988989	 -0.00724770	  0.00240833	  0.02103597	 -0.02573800	 -0.03743005
 -0.06252500	 -0.02269932	 -0.03943268	 -0.05077580	 -0.03372871	 -0.02883464	 -0.05375533	 -0.04187121	 -0.04174343	 -0.06293567	 -0.00041068
  0.04717170	  0.05364615	  0.04983800	  0.02888194	  0.03538186	  0.01010145	  0.06333672	  0.03908747	  0.05192265	  0.07115275	  0.02398105
 -0.00264272	 -0.00189322	 -0.01068307	 -0.01324602	  0.00486284	 -0.01011631	 -0.00874289	 -0.00897326	 -0.00475321	  0.00288883	  0.00553154
 -0.08680938	 -0.04984236	 -0.02878365	 -0.04093815	 -0.02941369	 -0.02059195	 -0.05231762	 -0.06298676	 -0.04606983	 -0.04930479	  0.03750459
 -0.00716865	 -0.01164334	  0.00790873	 -0.00527644	  0.00910925	 -0.00283239	  0.00217494	 -0.01071223	 -0.00272950	  0.00034213	  0.00751077
  0.10917978	  0.09309033	  0.08918655	  0.07790121	  0.08740816	  0.08581039	  0.06731627	  0.10812302	  0.10858910	  0.11117678	  0.00199699
  0.07859443	  0.03096385	  0.02572222	  0.03862691	  0.03044937	  0.01303206	  0.00844214	  0.02126910	  0.00397067	  0.04485115	 -0.03374327
  0.02362820	  0.02639212	  0.04004306	  0.03520490	  0.04204849	  0.03650091	 -0.00394492	  0.03566656	  0.05192142	  0.03356804	  0.00993984
 -0.02885650	  0.01633656	 -0.01400021	  0.02157683	 -0.01217369	 -0.00120243	  0.02909112	  0.00025502	 -0.00566918	  0.00423465	  0.03309115
 -0.00534149	  0.01816348	  0.01654229	  0.01547275	  0.01169761	 -0.00030628	 -0.01232620	 -0.00384707	  0.00328066	  0.00974369	  0.01508518
  0.00671620	  0.00821795	  0.01461960	  0.02226676	  0.02503526	  0.03077281	  0.00463191	  0.01435319	  0.01935913	  0.00523494	 -0.00148126
 -0.03847897	 -0.02947527	 -0.01453667	 -0.00207546	 -0.03387288	 -0.02709004	 -0.02200901	 -0.03235772	 -0.02018919	 -0.02475259	  0.01372639
 -0.02795062	 -0.01109592	  0.00457884	  0.01277247	 -0.01026293	 -0.00314567	 -0.00227046	 -0.00539821	 -0.02049248	 -0.01172091	  0.01622972
  0.04729220	  0.03284414	  0.04437535	  0.01901622	  0.05140666	  0.04322819	  0.04935201	  0.03958490	  0.04020359	  0.01624238	 -0.03104982
 -0.02505218	 -0.01130834	 -0.01160224	  0.00083735	 -0.02856883	  0.00264481	  0.01380584	 -0.00941802	 -0.01735157	 -0.03994192	 -0.01488973
  0.00295882	  0.01174154	  0.00766091	 -0.00479521	  0.03070736	  0.02673121	 -0.00060078	  0.01835441	  0.01741022	 -0.01249479	 -0.01545361
  0.08345256	  0.07382860	  0.04828869	  0.03337085	  0.05404434	  0.04793976	  0.06186273	  0.04452384	  0.04646243	  0.07569051	 -0.00776205
 -0.00543497	  0.00719595	  0.00129646	  0.02555845	  0.00753741	  0.00537316	  0.01196976	 -0.00314065	  0.03017964	  0.00338614	  0.00882111
 -0.05622832	 -0.05498708	 -0.01458632	  0.01162605	 -0.04490696	 -0.00447158	 -0.03613490	 -0.03248460	 -0.04484908	 -0.07103930	 -0.01481098
 -0.06246359	 -0.04941327	 -0.03053595	 -0.02709428	 -0.04187933	 -0.05784906	 -0.02802203	 -0.04866178	 -0.05476237	 -0.07332900	 -0.01086541
  0.00294062	 -0.01454670	  0.00225150	  0.00651589	 -0.00202326	  0.00139778	 -0.02384200	 -0.00430161	 -0.01796998	 -0.00977826	 -0.01271889
 -0.05793817	 -0.04952377	 -0.04772087	 -0.04422887	 -0.03001389	 -0.02409623	 -0.05671837	 -0.01992673	 -0.05621824	 -0.03485196	  0.02308621
 -0.02200736	 -0.04213691	 -0.00689017	 -0.02191662	 -0.01269167	 -0.04791417	  0.00129995	 -0.00603788	 -0.03412857	 -0.02464003	 -0.00263267
  0.00353317	 -0.02132219	 -0.02464640	  0.01323168	 -0.00681273	 -0.00627171	 -0.00887311	 -0.01229969	 -0.04244747	 -0.02878332	 -0.03231649
  0.10354164	  0.09225428	  0.04879227	  0.02011022	  0.04884715	  0.02160767	  0.05105025	  0.03035642	  0.10264739	  0.10599195	  0.00245030
 -0.01772702	 -0.01497209	 -0.03506004	 -0.04014933	 -0.03212299	 -0.02625995	 -0.03027984	 -0.03163500	 -0.02239415	 -0.00178098	  0.01594605
  0.09050607	  0.09087471	  0.05657543	 -0.01341602	  0.08320682	  0.06771107	  0.03665713	  0.08683315	  0.10281966	  0.10753236	  0.01702629
  0.06050163	 -0.01825806	  0.00519220	  0.02543020	 -0.00422356	 -0.00321936	 -0.01900384	 -0.02619972	 -0.01418142	  0.01741607	 -0.04308556
 -0.10587330	 -0.16724574	 -0.12300068	 -0.09279834	 -0.12000962	 -0.11266584	 -0.12501042	 -0.09698311	 -0.15455876	 -0.13237500	 -0.02650170
  0.04140842	  0.02535047	  0.02069992	  0.00269207	  0.05420513	  0.03820729	 -0.01337907	  0.02580439	  0.00619091	  0.02456628	 -0.01684214
 -0.04908079	 -0.03764710	 -0.02296030	  0.00581845	 -0.00728845	 -0.00928402	  0.01910353	  0.06678891	  0.02736753	  0.05593653	  0.10501732
 -0.00347930	  0.01463615	 -0.00843603	  0.01022561	 -0.01174415	  0.00382883	  0.00015817	 -0.00355157	  0.02932918	  0.03550273	  0.03898203
 -0.05417971	 -0.03104430	 -0.01057839	 -0.03292517	 -0.01233495	 -0.02113314	 -0.02547376	 -0.02752683	 -0.04118090	 -0.00824698	  0.04593273
 -0.06752848	 -0.05620367	 -0.03053465	 -0.03724519	 -0.04162059	 -0.04444298	 -0.04427459	 -0.05646924	 -0.01591677	 -0.04387350	  0.02365498
 -0.08883678	 -0.05897782	 -0.04325544	 -0.03146789	 -0.02238708	 -0.02470354	 -0.01309582	 -0.01431077	 -0.04624504	 -0.02874955	  0.06008724
 -0.02311830	 -0.03869368	 -0.01733712	 -0.01805964	 -0.00954109	  0.00102557	 -0.02505288	 -0.02244279	 -0.02425119	 -0.03389484	 -0.01077655
 -0.05396894	 -0.05839205	 -0.04037998	 -0.06162742	 -0.07596007	 -0.09300310	 -0.08805945	 -0.09960469	 -0.08058611	 -0.05870052	 -0.00473158
 -0.06814277	 -0.08117559	 -0.08674830	 -0.10018953	 -0.08335233	 -0.07532482	 -0.09202590	 -0.06919300	 -0.08599435	 -0.09683896	 -0.02869620
 -0.13033406	 -0.10906509	 -0.11213448	 -0.08307343	 -0.13405999	 -0.09129970	 -0.11121615	 -0.12055156	 -0.13684314	 -0.10597241	  0.02436165
  0.22073962	  0.26108563	  0.17130314	  0.16287196	  0.17683744	  0.14906302	  0.14364382	  0.09597970	  0.14072972	  0.14188049	 -0.07885913
 -0.03879738	 -0.01473312	 -0.02038672	 -0.02156675	 -0.06249223	 -0.05119554	 -0.05282760	 -0.03616659	 -0.03722503	 -0.05819527	 -0.01939789
 -0.04681737	 -0.01330263	 -0.00359216	 -0.01841722	 -0.05414478	 -0.00935423	 -0.03222285	 -0.01188724	 -0.00809789	 -0.02636775	  0.02044962
  0.05478108	  0.11195994	  0.09239759	  0.10717727	  0.18917704	  0.16945636	  0.18286133	  0.13747544	  0.17794822	  0.16362107	  0.10883999
  0.04751409	  0.04621656	  0.07858372	  0.07825780	  0.04658254	  0.03874202	  0.03627040	  0.08003395	  0.04821960	  0.08425668	  0.03674259
  0.03454779	  0.01876674	  0.03173146	 -0.00041770	  0.02758667	  0.03777041	  0.06043592	  0.02602540	  0.05154145	  0.09453816	  0.05999037
  0.07613867	  0.07773066	  0.01949722	  0.03218023	  0.04561528	  0.05118361	  0.01516550	  0.07549667	  0.07610019	  0.07824338	  0.00210471
  0.09348640	  0.05656315	  0.06696394	  0.04203127	  0.05871039	  0.06061914	  0.05640180	  0.04940015	  0.03258759	  0.06113762	 -0.03234878
  0.06929414	  0.06838418	  0.03463881	  0.03369267	  0.05430660	  0.06281723	  0.07146066	  0.04885604	  0.06295273	  0.05124233	 -0.01805181
 -0.06342424	 -0.06820677	 -0.06252036	 -0.07746075	 -0.07232793	 -0.06239380	 -0.06340018	 -0.03962931	 -0.03965867	 -0.07326085	 -0.00983661
 -0.03260788	 -0.01834927	 -0.02410960	 -0.02174569	 -0.01123138	 -0.01793084	  0.00513999	 -0.02796400	  0.00654633	 -0.04103614	 -0.00842826
 -0.01845715	 -0.01415113	 -0.04496581	 -0.02283744	 -0.04815966	 -0.04259836	 -0.03799242	 -0.03446843	 -0.03667114	 -0.03769543	 -0.01923828
